Month,Daytype,Hour,Cooling,Ventilation,Water_Heating,Cooking,Refrigeration,Exterior_Lighting,Interior_Lighting,Office_Equipment,Miscellaneous,Motors,Air_Compressors
12,HOLIDAY,5,0.0000,0.0000,0.0082,0.0016,0.0170,0.1190,0.1200,0.0245,0.0070,0.0000,0.0000
12,HOLIDAY,6,0.0000,0.0000,0.0082,0.0016,0.0170,0.1190,0.1200,0.0245,0.0070,0.0000,0.0000
12,HOLIDAY,7,0.0000,0.0000,0.0082,0.0016,0.0170,0.1190,0.1200,0.0245,0.0070,0.0000,0.0000
12,HOLIDAY,8,0.0000,0.0000,0.0082,0.0016,0.0170,0.0000,0.1200,0.0245,0.0070,0.0000,0.0000
12,HOLIDAY,9,0.0000,0.0000,0.0082,0.0016,0.0170,0.0000,0.1200,0.0245,0.0070,0.0000,0.0000
12,HOLIDAY,10,0.0000,0.0000,0.0082,0.0016,0.0170,0.0000,0.1200,0.0245,0.0070,0.0000,0.0000
12,HOLIDAY,11,0.0000,0.0000,0.0082,0.0016,0.0170,0.0000,0.1200,0.0245,0.0070,0.0000,0.0000
12,HOLIDAY,12,0.0000,0.0000,0.0082,0.0016,0.0170,0.0000,0.1200,0.0245,0.0070,0.0000,0.0000
12,HOLIDAY,13,0.0000,0.0000,0.0082,0.0016,0.0170,0.0000,0.1200,0.0245,0.0070,0.0000,0.0000
12,HOLIDAY,14,0.0000,0.0000,0.0082,0.0016,0.0170,0.0000,0.1200,0.0245,0.0070,0.0000,0.0000
12,HOLIDAY,15,0.0000,0.0000,0.0082,0.0016,0.0170,0.0000,0.1200,0.0245,0.0070,0.0000,0.0000
12,HOLIDAY,16,0.0000,0.0000,0.0082,0.0016,0.0170,0.0000,0.1200,0.0245,0.0070,0.0000,0.0000
12,HOLIDAY,17,0.0000,0.0000,0.0082,0.0016,0.0170,0.1190,0.1200,0.0245,0.0070,0.0000,0.0000
12,HOLIDAY,18,0.0000,0.0000,0.0082,0.0016,0.0170,0.1190,0.1200,0.0245,0.0070,0.0000,0.0000
12,HOLIDAY,19,0.0000,0.0000,0.0082,0.0016,0.0170,0.1190,0.1200,0.0245,0.0070,0.0000,0.0000
12,HOLIDAY,20,0.0000,0.0000,0.0082,0.0016,0.0170,0.1190,0.1200,0.0245,0.0070,0.0000,0.0000
12,HOLIDAY,21,0.0000,0.0000,0.0082,0.0016,0.0170,0.1190,0.1200,0.0245,0.0070,0.0000,0.0000
12,HOLIDAY,22,0.0000,0.0000,0.0082,0.0016,0.0170,0.1190,0.1200,0.0245,0.0070,0.0000,0.0000
12,HOLIDAY,23,0.0000,0.0000,0.0082,0.0016,0.0170,0.1190,0.1200,0.0245,0.0070,0.0000,0.0000
